neg_words,value
callers,-0.16750906302477447
fee,-0.1670490794451112
disabled,-0.1669266434182289
calling,-0.16691015644796123
anyoneunfortunately,-0.16690618050781278
onwill,-0.16689066289026447
accepting,-0.16628226736064686
chargeonly,-0.16627414246524602
earn,-0.16626980216022805
sloppy,-0.16626220398109484
expectedscreens,-0.16619701333627615
okwasnt,-0.16619612222877958
sitting,-0.165959239374728
mechanical,-0.16566055671877641
availablefunction,-0.16563777198672724
frequentlytough,-0.1656343405623944
workdictionary,-0.1656298176933495
providers,-0.16546730591746905
theyre,-0.16534791191492507
advantages,-0.1651188373027003
warehouse,-0.16497243541944834
trick,-0.16444482815896974
invoice,-0.16441400804746784
refunded,-0.16422259744071185
intuitively,-0.16401789341445733
zte,-0.1638653355000152
pixels,-0.16358395982996202
wasnt,-0.163380824202118
connect,-0.16336681819513357
miami,-0.1633384131721999
crackedi,-0.16329340949203552
itsince,-0.16328687105301629
functioned,-0.1632312325645106
fatal,-0.16299239593775905
cameraand,-0.16293264927632456
wif,-0.16292666797744992
characteristic,-0.1628909222739538
describidas,-0.16288409177690155
esonam,-0.16287327570811533
featureoffers,-0.162868122441914
offeredthe,-0.16286011393179115
asks,-0.16268340119923105
baterry,-0.1626235330039592
idea,-0.16239493857747306
characteristics,-0.16212165173908324
expectative,-0.16208959404866882
gold,-0.1620566999424435
web,-0.16200970164983874
waterproof,-0.16200894816043987
raste,-0.16184301009665314
ended,-0.16182512876950284
sing,-0.16122048900035574
signal,-0.16122040511672459
vidpysuyut,-0.16107910468111472
recharge,-0.1608302703515176
worldwide,-0.16062425150521142
stations,-0.16055743081479873
sadly,-0.1604162824603287
hang,-0.16035628012364928
nowit,-0.16033822418204347
scrapes,-0.16017096480721826
app,-0.1600725072187181
everi,-0.15986618550540285
moneyplease,-0.15986103996127077
thisdont,-0.15985992123658394
wroste,-0.15985801892936805
paid,-0.1594181418950209
sendreceive,-0.15938652016056684
tel磬fono,-0.15932113515872476
backplease,-0.1592859150561313
instruction,-0.15900448740013687
hmm,-0.1587353522706268
travelled,-0.15869896909684117
marketed,-0.15868940705324605
conversationnokia,-0.1585075740281885
ittouch,-0.15849801639263447
outlesstore,-0.15848654402544152
tooit,-0.15848358136139967
yrsthe,-0.15848194143599315
hsn,-0.1583033267655388
pit,-0.15830072530726202
answer,-0.15817653050490257
chargedall,-0.15810627291513765
crashedbattery,-0.15810150585706334
endurance,-0.1580980874850893
monthsnice,-0.15809709100547611
workingphone,-0.15809472965778565
paperweight,-0.15755513603852225
tube,-0.15749140242918155
stinks,-0.15749124402966316
items,-0.15715508101805845
espa堅ol,-0.15715123969153078
nada,-0.15713589281892573
loststolen,-0.1570567182478231
chip,-0.15680642965101385
orderit,-0.15678977634884977
couldnt,-0.1567749311244876
happeni,-0.15676752562520915
inclued,-0.15676034883934478
oldthank,-0.15675748429301709
youwayne,-0.15675703878652575
modelits,-0.15675458299653733
omgwhat,-0.156750631004018
shipcost,-0.1567487743373778
versionbut,-0.15674860350179629
nfc,-0.15661229056862563
recommendestafadores,-0.15644945493813683
estafadora,-0.1564489812245123
originally,-0.1562301283502192
cloudy,-0.15620281946871312
lights,-0.15549372123289362
shotty,-0.1553693610638797
wavers,-0.1553684239589812
december,-0.1553355518824624
bringing,-0.1551290950496531
people,-0.15500602999889543
microphonespeaker,-0.15485304285683865
earphones,-0.15471627399597393
days,-0.1545151306130009
ossue,-0.1542210435835877
thisphone,-0.1542185978268008
elite,-0.15398273293848436
prime,-0.15362831813145308
eye,-0.15297435399899811
advice,-0.15270756957816725
continuing,-0.15266290996088064
rediculous,-0.15265833172207446
dontthink,-0.1523957463542186
crag,-0.15235264583888591
drawer,-0.15224954270902888
downloadcamera,-0.1516943155036631
glitchesbad,-0.15169189425823998
horriblein,-0.15168847939576396
horriblephone,-0.1516860206093213
suckssome,-0.15168550974161688
australian,-0.15157900384893863
droppedkeep,-0.15149958951730083
june,-0.15149616133273902
sporadically,-0.15146719231500613
directions,-0.15134363215915092
cheating,-0.15122512717993614
court,-0.1512242645013249
eats,-0.15103342850278711
losing,-0.1505497919534033
reaches,-0.15033129089809297
sincerely,-0.150322040405727
evidence,-0.1500756744281306
spots,-0.14989512399647717
conditioni,-0.14955631246494316
finally,-0.14948607000715655
workits,-0.14925754598399243
initially,-0.14918040812107047
incredibly,-0.14886271768663842
hastle,-0.14884060063817922
current,-0.14864034225454215
update,-0.14839545776985927
codes,-0.14830357935395225
obstaclesas,-0.14819052491437015
venezuelam,-0.1481870214536367
xhvyofz,-0.1481858158467752
duplicated,-0.1481453067808993
hard,-0.14792084837680197
lovers,-0.1478089650715411
reccommendthis,-0.14773688947579758
stop,-0.14768875411402113
replace,-0.1476840654114742
unlock,-0.14764925327660952
owners,-0.14744950474679558
baffled,-0.1469833886344335
upset,-0.1466349635260878
address,-0.14662969311059385
table,-0.14622292938603398
fij揭,-0.14598955690994492
garata,-0.14598741223818446
vuelvo,-0.14598584806475334
usethe,-0.14596070203518868
ring,-0.14591272020457133
heading,-0.14582025529974293
deadline,-0.14577312466521858
febuary,-0.14577089917955913
tracing,-0.14576940453080317
bring,-0.14574755191011754
shoddy,-0.14515338590596985
websites,-0.145058256050832
wondering,-0.14455559909349627
wifi,-0.14437153030128413
flash,-0.14391110660164247
offline,-0.1436713032722601
raise,-0.1433623668940663
deleted,-0.14320843204010833
refurbished,-0.14313167549923608
speakerphone,-0.14241872872587166
picking,-0.14207001903451943
live,-0.14197495264493679
broken,-0.14181758292671306
shot,-0.1417945204881497
transfer,-0.1413742617193448
gent,-0.1413110585260277
iso,-0.1410962686569135
experienced,-0.14082295418887983
gig,-0.14029918632791688
allrate,-0.13958140985702217
broked,-0.13957908508613917
repairnot,-0.13957520142850585
strap,-0.13957489904701595
simpler,-0.13946577347226574
microphone,-0.13924741440990848
expression,-0.13903692330124534
facing,-0.138766661162823
virus,-0.13874268125850872
couldt,-0.13840453140226505
issuesi,-0.13839808733949246
phn,-0.13817239573554957
admittedly,-0.13752333097432615
message,-0.1372482441996771
barely,-0.1371357339711517
problemsit,-0.1366618251977983
notthe,-0.13666101873421466
sounds,-0.1365624943252846
genric,-0.1364319486713522
charges,-0.13611688573539585
paper,-0.13605338426910596
belong,-0.1358917048435708
real,-0.1357636140688502
tradein,-0.1352880855482474
advertised,-0.13528792067918574
droped,-0.13511810475154581
frozed,-0.13511167341386263
protecter,-0.1351069522091586
require,-0.13475410555681408
services,-0.1344609044165482
por,-0.13362233216184635
dead,-0.1335645850063506
loo,-0.1335588719970488
camer,-0.13355754206248188
cloned,-0.1335570009355507
tohappy,-0.1335336016892607
spspend,-0.13353330069396846
wheres,-0.13335199512219678
reader,-0.13320700790429008
equipos,-0.13316021549496337
numerous,-0.13312087065095884
youll,-0.13289118507236955
callssamsung,-0.13252179867377886
problemdo,-0.13251796393141774
slowno,-0.13251723384761815
significantly,-0.13200016399051728
stil,-0.1317280221384141
heck,-0.13169882206943298
equipo,-0.1316737875824839
blacked,-0.13125140379430775
buyagain,-0.13116397918480616
shockproofvery,-0.13116232141773929
workingi,-0.13116096081689457
speakervolume,-0.13081235554441897
piriod,-0.130529491760132
recive,-0.130021631932481
emails,-0.1296606877608172
bug,-0.12956100135631463
country,-0.12939322389212424
responded,-0.12922566936975705
tenia,-0.12914428702184846
phonebattery,-0.1291238895806505
receiving,-0.12908398252263795
att,-0.1289428891452494
traveling,-0.1289233664974834
hoops,-0.12852405956874519
installing,-0.12845623574431503
optimus,-0.1284047193864128
shatter,-0.12840050115744112
ans,-0.12761576782601686
craphad,-0.1276105438987593
movea,-0.12760516507287056
soundget,-0.12760029379696913
order,-0.127541608491542
fitst,-0.12738602984733735
understand,-0.12735443986349249
place,-0.12727974198924477
incapble,-0.12701691237817014
scrached,-0.1270162034521961
sober,-0.12700686973383335
fade,-0.1269524501714987
pressure,-0.12694974041024637
pos,-0.12686089612526508
ghz,-0.12635836290187205
plans,-0.12596966232264623
disappointedhad,-0.12575509763037687
nothingonly,-0.1257492389507712
timeit,-0.12571888391616245
sheet,-0.12569369472125178
performing,-0.12555354735497343
goodphone,-0.12545507531401215
moregave,-0.12545125311297475
mymoney,-0.12544904424326872
seas,-0.12544816598914654
toits,-0.12544786113565254
niece,-0.12531462765231455
basically,-0.1252065512447513
takes,-0.12477299804281117
cannibalize,-0.12432659460924511
loop,-0.1243265316250569
boot,-0.12432645453637599
knock,-0.12431640163531657
count,-0.12416353169015806
recently,-0.12379178574311872
capable,-0.12330310539107238
times,-0.12264782931222229
dropped,-0.12194816947162675
del,-0.12166329905973008
unlocked,-0.12131706665272451
daily,-0.12052087199005211
signs,-0.12047830946483225
snail,-0.1203499793313276
camrea,-0.12018961474249641
thi,-0.12013008604582012
recip,-0.12012998627344694
imagine,-0.11971929768925922
japanese,-0.11945552999832353
ringi,-0.11944972336300544
guess,-0.11905006178954676
front,-0.11893451694665118
apple,-0.11882494893781295
accessible,-0.11872407614179958
legit,-0.11849318276140854
certified,-0.11772122041812913
making,-0.11766110031778158
vino,-0.11731992607298546
looked,-0.11720376024756465
tec,-0.1171743172611846
group,-0.11715800893182818
convinced,-0.11689045626022107
celular,-0.1167589739004388
par,-0.11598807045421
shocked,-0.11587605490544989
cardit,-0.11563883236691667
telephoneit,-0.11563707921401127
workeddo,-0.11563613886521563
reture,-0.11562884370189395
blanking,-0.11560126066312737
leaving,-0.1155861085547878
lying,-0.11505166389834807
resetting,-0.11483696206611783
changed,-0.11443050796446662
cracks,-0.11382985358084753
pricecheap,-0.11314818587461878
chargeit,-0.11256806086084209
european,-0.11242941102001269
turning,-0.11232704722858625
install,-0.11206058105531562
team,-0.11189999921371144
operating,-0.11142389748157205
speechless,-0.11124436507798242
cards,-0.11074127932764537
lit,-0.11053992420609406
confirmed,-0.11041894672020208
ages,-0.11038927265056302
thought,-0.11037300670778405
check,-0.11002033022949571
trusted,-0.10984021353281752
tured,-0.10982892121717606
turne,-0.10982726505328606
customers,-0.10973254479164597
knew,-0.10956011304383415
sims,-0.10944840192664859
abroad,-0.10944826544401519
scrubbing,-0.1092569643015602
hook,-0.10917568617716152
appears,-0.10880596121819126
evil,-0.10862814216773073
actions,-0.10860877493363366
buying,-0.10853289032549837
availability,-0.10850062901984414
showing,-0.10833346801484324
drop,-0.10791702020908725
peace,-0.10779148174543027
key,-0.1073081782842224
basis,-0.1071745815764676
beating,-0.10713089995172258
minutes,-0.10656607096120584
dolars,-0.10643784418203187
issue,-0.10626627349523057
metro,-0.1061708797186794
behalf,-0.105799528412637
words,-0.10546169048221293
body,-0.10533717447221486
activated,-0.1045693193126822
reached,-0.10448526926489354
shelf,-0.10439037379523214
correct,-0.10418934082234502
xiv,-0.10418825900066414
customs,-0.10413693333964151
glass,-0.10410513043957087
story,-0.10380332073004245
flaws,-0.10366732702036202
phine,-0.10339894835509895
unbearably,-0.10339483025372007
expecting,-0.10336388319351997
prepaid,-0.10335075276103242
hrs,-0.10291148770120122
reverb,-0.10265367549344363
tower,-0.10263881377054125
drive,-0.10257805467820089
sin,-0.10226408914020202
fair,-0.10213057471628587
customer,-0.10144728850026911
thay,-0.10123082031200088
acts,-0.10106712522111527
fail,-0.10067232245433833
blow,-0.10059102026134811
itll,-0.10029871446333426
nck,-0.10019540787964427
box,-0.09918840211079369
tmoblie,-0.09913133393443811
workcan,-0.09913072477559316
sii,-0.09899048398428287
sync,-0.09892817163933376
cheep,-0.09863404252658925
nonconforming,-0.09862921456560873
dayso,-0.09803153538741916
itsent,-0.0980279794416284
luck,-0.09795998580401502
panel,-0.09778500371182296
contracy,-0.09728185525581494
picture,-0.09656485533484546
sends,-0.0960364956558243
material,-0.09567983848681197
twicw,-0.09535689456224379
jump,-0.09519236005615396
responding,-0.09430459651922815
returnfor,-0.09407687804819119
spectacular,-0.09383375855634397
american,-0.09381691276900136
india,-0.09379962709965553
apps,-0.09374178243930884
nadien,-0.09342792716272727
sim,-0.09284582359899136
prior,-0.09275771753642185
imed,-0.0922496351053994
correctly,-0.09191428581374625
amazon,-0.09115657706908296
lose,-0.09066423538356652
manually,-0.09064128935614282
suggest,-0.09005641605922687
chage,-0.08996876358612245
fixe,-0.08996817308453307
pops,-0.08930999472545598
text,-0.08916641803079832
disappointment,-0.0890701782294332
bionic,-0.08875378329739828
breast,-0.08871094257403973
playing,-0.0885441239264869
south,-0.08841126283696951
time,-0.08816856839727702
barcode,-0.08752775986401258
cheap,-0.08704603986061869
based,-0.08640974326766825
manual,-0.0856586241831714
researching,-0.08511331457503962
lasted,-0.08473282900271034
chinese,-0.08452932337511761
side,-0.08397858041648057
headset,-0.08358331334098251
french,-0.08320882552736647
ringtones,-0.08296331348356427
surprising,-0.08293381747005465
teeth,-0.0826551594037596
suggested,-0.08263021673962269
jamaica,-0.08231855798166922
source,-0.08202681011691905
low,-0.08171204066789933
functione,-0.08130741400118492
throu,-0.08093623480920721
push,-0.08034239806531883
browsing,-0.08012715814022389
format,-0.07990740026338919
apply,-0.07941833771666545
wold,-0.0787368881519586
posted,-0.07868319494668138
pass,-0.07832527619966204
microsoft,-0.07767412726467993
tracphone,-0.07753557364968224
door,-0.0775351911252068
show,-0.07748226421690675
fingers,-0.07746881213506893
bou,-0.07735887819276928
monthssceen,-0.07735727613056845
razr,-0.07717253344435143
notification,-0.07604027879433116
moved,-0.07536625833027016
served,-0.07532643508353672
stays,-0.07500662999561443
confirm,-0.07487704625295949
lock,-0.07477434690104678
left,-0.07461019886841679
mailbox,-0.07421646711411949
supposed,-0.073645897416526
miss,-0.07359642896834079
electronic,-0.07342118175143303
fully,-0.07323633425016075
stupid,-0.07282249084303888
albeit,-0.07279033312160967
twitter,-0.07276034163568247
device,-0.07261778867865833
match,-0.07210504172464634
tone,-0.07208966939737399
trouble,-0.07138501541114022
wasting,-0.07112635099089701
technical,-0.07092460374710079
brooklyn,-0.07037126040353513
gorilla,-0.07018832261069234
aware,-0.07016182619786329
water,-0.0695150815895593
dose,-0.06931717072221048
read,-0.06837602943502367
kyocera,-0.06813765901158952
reach,-0.06787836992970091
tight,-0.06737367527333786
chance,-0.06673806636930532
crack,-0.06671942674066034
full,-0.0663789107100553
boy,-0.06626499955949339
sit,-0.0659584020614865
day,-0.0640674059950641
pice,-0.06380068458122543
crazy,-0.06377707646644155
delay,-0.06362591708459543
tiles,-0.06356200485491163
meant,-0.06342327940522267
multiple,-0.06256072875909899
application,-0.0616525822864272
sisters,-0.06031817106675444
alittle,-0.0595540065194422
power,-0.05927005938369687
bills,-0.059169932091850064
sony,-0.058914168912965824
worth,-0.05864475106171879
regret,-0.05863392281388195
special,-0.058541347795679106
sellers,-0.05759637240916793
finding,-0.05735188946711624
usa,-0.05723710901927411
net,-0.05678945883273363
pero,-0.056750110093714314
give,-0.05630284156903777
faults,-0.055976987288061816
files,-0.055828905247012256
leaves,-0.05506489357373376
stars,-0.0549896765039572
switch,-0.05478666682595815
disappoint,-0.05464677813615641
supplier,-0.05419351524240028
question,-0.054048651386431106
anymore,-0.05384874881976835
devices,-0.05347728962630191
producti,-0.05342341911078439
site,-0.053116734850080644
overpriced,-0.05300234612985905
carrier,-0.05280545922025819
pre,-0.05271328758001718
downhill,-0.05248149892675637
estafadores,-0.05214951203596857
hassle,-0.05134606054281635
add,-0.051262883202169186
instagram,-0.051256628845640154
afraid,-0.05119843616286019
indoors,-0.05052842027830659
area,-0.049824309265702776
nicei,-0.04960844942367588
biggest,-0.04887976510466371
difficult,-0.04769942336735436
model,-0.04757466019716082
functioning,-0.047182511951096906
compensate,-0.04693681389896544
requested,-0.04674173532309041
vacation,-0.046608804291487664
worse,-0.04635431827301843
ends,-0.04629016003932305
definite,-0.04587610124129245
clones,-0.04568825817908317
pants,-0.04536271276482492
waited,-0.04485195845761408
unhappy,-0.04461613931828628
shed,-0.04451042186442124
original,-0.04432668864296959
bands,-0.04410724424512045
droid,-0.04402086224454673
internationally,-0.043797448414434996
listing,-0.04379585497937975
specifications,-0.043783318777967345
tells,-0.043704348911274137
white,-0.042660839425655954
lower,-0.04254801619144129
related,-0.041121793055182064
techie,-0.04061676002166724
usps,-0.040419901888375576
part,-0.04016028979236324
account,-0.03991141905065459
extremely,-0.039735903866600274
didt,-0.039368960204284036
spaced,-0.03931301646785914
mega,-0.03923727378175182
forget,-0.03912003883461654
pearl,-0.038988130599327715
states,-0.038887331275272725
plug,-0.03847962975398235
cell,-0.03816340164355066
usd,-0.03772436166714648
talking,-0.037003293552354016
inserted,-0.03690004238574046
space,-0.03603221100460058
causing,-0.03594487188604446
tasks,-0.035004305257513975
hold,-0.034202577705067315
runs,-0.03348490947802263
city,-0.03312741906526257
leather,-0.033090100630781084
guys,-0.032979790554057455
screen,-0.03297745403595918
brought,-0.029102129515357962
alot,-0.028919048015355747
bought,-0.028738934591122294
required,-0.028165405772551118
immediately,-0.028131880534970545
signed,-0.027636095916906755
speakers,-0.027606678631089582
watching,-0.02647591092779336
item,-0.026036678143160234
typing,-0.025889695501615097
jitterbug,-0.025846840566406803
mine,-0.02523059070640796
cellphone,-0.02502491623258303
texting,-0.0246503780408411
headphone,-0.024579061346155742
packaging,-0.02418718343865649
system,-0.023168797937752558
huge,-0.02314409459765669
present,-0.022937528970355274
ear,-0.022920943137164414
dollar,-0.022677874026339657
defects,-0.02247345166580482
eligible,-0.022302424139082403
mobile,-0.02163717792005076
telephone,-0.02144183194062924
mild,-0.021111010066283915
complicated,-0.02062920124751338
detail,-0.02028034110507608
tmobile,-0.020093357807085762
main,-0.01942561394611393
green,-0.018905006084723786
kid,-0.01886157682694012
directly,-0.018733407338061347
talk,-0.01650493218180232
socalled,-0.01585810239681382
vendor,-0.015628242478907987
verizon,-0.015066382548414942
living,-0.014911684545218644
helped,-0.01463880618264268
weird,-0.014113242680243677
edge,-0.013878638543342505
late,-0.012858129450858458
software,-0.01269817727666881
watch,-0.012659472175802211
converted,-0.012532745646229361
canada,-0.012427924104672168
companies,-0.012297467291527772
pics,-0.011337311800687902
unit,-0.010587242110723939
effective,-0.00978367281969219
coming,-0.009461347967676732
write,-0.009427417519951253
fiance,-0.009392886440137154
duties,-0.009329010626903785
outdated,-0.008738410234028444
comprar,-0.008111816271375772
tracking,-0.00799401953065054
search,-0.007793667304927551
protective,-0.007728267452730135
attempts,-0.007420764178700892
found,-0.0071380998028773065
hardware,-0.006251350965435414
isnt,-0.005817596143906415
phones,-0.004943268688911457
file,-0.004372286644629954
settings,-0.0042611263413924825
boxed,-0.004041374329359515
renew,-0.004032390808104245
factory,-0.0037792716197644492
true,-0.0031686698715377415
switched,-0.0023299377203902685
ship,-0.0020160440799547414
ill,-0.0019340580276566647
hadnt,-0.0018978409761066513
elderly,-0.0014955488434905007
options,-9.118458292828501e-4
brazil,-5.580360795418867e-4
free,-2.865849067472817e-4
