neg_words,value
simplistic,-1.1836006683578673
dirt,-1.1811743782188224
oozes,-1.1783906996662803
febuary,-1.1780582307720346
siento,-1.1770318663849642
usedbottom,-1.1741402537987244
unlockable,-1.1734304626367007
produce,-1.168490764270731
disgusting,-1.1631344692942802
taller,-1.1622848790461888
nononsensesimplethis,-1.1597996985750463
wifibattery,-1.1568398033993434
variant,-1.1552447263076404
handling,-1.1509566023467566
overpriced,-1.1509299317878616
recognize,-1.1489582606582411
report,-1.1487767592885383
breath,-1.145394273937157
goodphone,-1.1406121361901012
suppose,-1.1392209271895506
perfect堺痒,-1.1375624256035315
dryer,-1.1352018857392225
trusted,-1.1348722378898388
blurred,-1.1345293745041511
tapswipe,-1.133811244341
incredible,-1.1335572918567594
ultrapixels,-1.1324075126236306
clients,-1.1321086197942805
promise,-1.1307767049964772
fandroid,-1.13061914222239
orangelike,-1.1304749071984357
sneakythis,-1.1276371138232737
programed,-1.1201759459210727
guarantee,-1.1195528911289097
teeny,-1.1185932810234192
pocketim,-1.118583206790139
superbbbb,-1.1162664704054752
downby,-1.1156892544433252
steal,-1.1124184086179005
scrolled,-1.1120510769303034
usetldr,-1.1109185252401585
tiny,-1.1092183858307891
wroste,-1.109021654239818
majority,-1.1083340976329208
cyan,-1.1050201280820022
signs,-1.104859982618333
unbeatable,-1.1043958806495064
lifetime,-1.1043221722597154
umts,-1.1025462214541035
favorite,-1.093216468062699
grain,-1.0929490826617427
resaltantes,-1.092783453840924
refunded,-1.0911376551480412
song,-1.0910440131647299
handed,-1.0897174997710175
foreverthis,-1.0853065099550339
flashlight,-1.0847342263840494
slow,-1.0837950992808074
pop,-1.0788283867324053
proof,-1.07862531366082
forward,-1.0772806512348214
proprietary,-1.0761599844059218
donde,-1.074469908924796
mywishlist,-1.0723680131114877
thougt,-1.071754919741436
popped,-1.0699458371527413
unlocked,-1.0673296499153462
twenty,-1.0663298396208247
learn,-1.0653726793458005
shove,-1.0634760480420313
snappier,-1.0598319873183961
nurse,-1.058774086134249
strategy,-1.048725940212132
como,-1.0475869806643412
node,-1.044059478456517
photograph,-1.0397170558660933
slipping,-1.0384160043740547
draw,-1.0355685086134117
greenify,-1.0274366768802081
considerable,-1.026633237501123
nephew,-1.0265845481875682
negatives,-1.0257343363911005
wifethe,-1.0224796283454978
typethe,-1.0191109688750042
lockups,-1.0168445735058496
sourcesprosfast,-1.0143145600575156
sunny,-1.0137644545564815
cymera,-1.0126805575948716
wellwifi,-1.0100348585323358
millions,-1.0086303567948298
okayuntil,-1.0084207178665883
usd,-1.0080355271201007
ordinary,-1.0070214061805665
amazonafter,-1.006586772932654
straight,-1.0053058946246098
intentiontions,-1.0045751294110496
cliff,-1.0025303514752448
events,-0.9979421234131807
toodee,-0.9978083945717076
proclaim,-0.9976059689927276
reasonnever,-0.9943812069882824
don됛챫,-0.9943721830604231
restarts,-0.9928567386184343
playera,-0.9923445319647751
benefits,-0.9913615302832796
etcbelieve,-0.991115198074502
sumsung,-0.9888449372337117
wanna,-0.986630716577495
alot,-0.9838279570518813
tablet,-0.9806593581184053
wiif,-0.9769721907291771
usando,-0.9722667937000438
shelf,-0.9718543319943681
functions,-0.9687024930696688
tapping,-0.9670466487117443
oki,-0.9666323922475766
overly,-0.9661788562536943
issueanyhow,-0.9648360337887218
signalrestarts,-0.9602858915994997
ojo,-0.9567877675787134
spotify,-0.9534084680753678
shadythe,-0.952285919957483
subjective,-0.9515986081560074
numerous,-0.9502906435914894
spending,-0.9480864245525303
sealed,-0.9469307530379323
mono,-0.9460783280993417
nano,-0.944060505135501
mexican,-0.9400398223688395
tiene,-0.9369527954442141
tunnel,-0.9334433162378606
smdh,-0.9316985765798566
funand,-0.9306562336339788
december,-0.9301968325366698
sucker,-0.9263738676632891
wifeour,-0.9222139752948506
para,-0.9200177529442072
friedman,-0.9188756539383691
walmarts,-0.9183741594970197
nervous,-0.9167288768709823
exceptions,-0.9143493426144679
traveler,-0.9133622790838744
portion,-0.9060638012367356
poder,-0.905579587942602
respondingi,-0.9053551846619756
convinced,-0.904904279357991
andif,-0.9039366008622514
upgradeleft,-0.9030694180810661
fanatic,-0.9001358327077282
theyve,-0.8938519327198342
browse,-0.8890802723620038
synched,-0.8865178027235584
timely,-0.8864491254821008
sellersps,-0.8859006941733985
pleased,-0.8858111582193943
failing,-0.8852652464005457
bionicsamsung,-0.8850655438810363
vincent,-0.8832182496576381
fasterplus,-0.8816402047812789
msm,-0.8812588539660472
ways,-0.8810368874057842
channelfollow,-0.8801551462675992
wifegreat,-0.8794331062068159
tasking,-0.8782864122496559
wanti,-0.8776454093436146
excitedtook,-0.8768901208454132
incoming,-0.8765668065482648
maam,-0.8757580632117725
siquiera,-0.8722474543496213
problembut,-0.8718616189895035
muchoh,-0.8714334992236109
pushed,-0.8706463084466477
smartphone,-0.8688043977257455
spectacular,-0.8687967616918804
takes,-0.8681298246375505
month,-0.8659324874354747
thisphone,-0.8652062001590669
kid,-0.864964910549066
mind,-0.8640559056582878
void,-0.8627695941796781
goodvery,-0.861283436653254
packs,-0.8609566650818424
msgs,-0.8602838884549747
jeep,-0.8588417962070231
limits,-0.8584321450246751
monthly,-0.8526168557030211
state,-0.8517302928005308
newi,-0.8514416498660727
sellerit,-0.850821742662318
upanddown,-0.8504740210467945
closest,-0.8491978423796283
unitbesides,-0.8478512528421992
displayextra,-0.8463348829794367
upthere,-0.8461274138961772
tightly,-0.8451896376194876
messagecoincidence,-0.8439043604619797
shopped,-0.8438249986262607
nicelyi,-0.8403264153817297
video,-0.8399661397791889
problemas,-0.8384986178487638
regular,-0.8377156689396907
duper,-0.8367853955877754
offerings,-0.8358177679709895
personallyir,-0.8348982010321659
ringtone,-0.8347556187348879
tier,-0.8335839370617341
phoning,-0.8320636878981258
cardthis,-0.8316166618617296
widgets,-0.828701808436823
limit,-0.8276362423567525
soc,-0.8274278763351324
i됛챡,-0.8254389063108442
tactile,-0.8242568604063849
camper,-0.8207336761993848
housing,-0.8206628884443635
coz,-0.8195200024909642
jellybean,-0.8170831033668692
figure,-0.8168686908160884
featuresthe,-0.8135137046603265
wrote,-0.8130816160494536
relatives,-0.8126214851363616
staff,-0.8052698135498914
burning,-0.8038339873612292
monitor,-0.8029850546207381
layout,-0.7997392934398587
plain,-0.7978051491874827
confidence,-0.7962901934286998
htc,-0.7951616363040664
nifty,-0.7923588886883975
celualr,-0.7922446901340067
excited,-0.7868537916768198
metallike,-0.784908951893801
returnrefund,-0.7791768883296188
nice,-0.7789244169222731
bought,-0.7735047055823181
resultsfor,-0.7724443530190372
documents,-0.7711851078522448
dropping,-0.7710063773725261
thingthe,-0.7687310174113546
nother,-0.7677858400689255
upgrading,-0.7675407823293935
nontechsavvy,-0.7644122653019774
cold,-0.7591423958313619
stay,-0.7557815176828905
warned,-0.7556450760956128
spelling,-0.7556079459236178
confident,-0.7519431762657228
surly,-0.7515519207849783
fastgoogle,-0.7514084333116827
tradition,-0.7499873072080444
til,-0.7498794057022221
xiv,-0.7473336420028395
stylish,-0.7471880712585183
lead,-0.7458503360223793
hide,-0.7455530545596186
difficult,-0.7417092737643275
shop,-0.7414940338397845
yrs,-0.7410482432927089
partially,-0.7391797520207747
slightly,-0.7363776313033359
rightit,-0.7349446591085874
forever,-0.7295516748483946
expectationit,-0.7294006304899442
process,-0.7271473356261542
ooma,-0.7265607618779852
convoluted,-0.7232340148655206
graphics,-0.7226583146015513
specfification,-0.7218856089125515
gps,-0.7210487298030229
solo,-0.7199228708150487
valentine,-0.7198435495424416
treat됛the,-0.7165797118756685
siri,-0.7162226542400892
sticks,-0.7110430029810806
crashedbattery,-0.7097439015375282
fanboy,-0.7084257168041315
wholeheartedly,-0.7066155616494049
refocus,-0.7051047180711218
enter,-0.704377996504435
megaixel,-0.7031832841510535
scratchednot,-0.7023089670186033
reallmente,-0.7017718936350782
muchits,-0.700372980209647
lable,-0.6999879192739106
offit,-0.6984591180370682
spirit,-0.6981396414622615
williams,-0.697852929752996
walls,-0.6954931025639013
xmas,-0.6950922466841429
gpsfacebookgames,-0.6928335569221752
purchsed,-0.6912462956046144
recibido,-0.6865539125386372
morethe,-0.6852501141509062
suddenly,-0.6810366591211808
valentines,-0.679862009500784
sunshine,-0.6795282817393833
responding,-0.6774129551774156
quisiera,-0.6768296191781276
dug,-0.6765900581638518
characteristics,-0.6742500514783447
thatd,-0.672766918397173
returnclaim,-0.6721150185931019
ordering,-0.6701293573398106
raised,-0.6698166364938708
swappingalso,-0.6692006738981491
commutethe,-0.6682377188592503
differently,-0.6676854052260625
svelte,-0.6667713765098058
readability,-0.6657563066743443
minimum,-0.6631032689999905
workers,-0.6628554662257282
concept,-0.6621883718702464
portable,-0.6620336607482858
pricecost,-0.6612607302904132
overlays,-0.6605758966373914
website,-0.659657291911971
tons,-0.6575556937742637
rescue,-0.655311380832357
idioma,-0.6550073394981973
nfcno,-0.6540674569538145
entry,-0.6539837729312417
hand,-0.6538978977172524
massive,-0.6512622041654105
backed,-0.6502267667515572
scrolling,-0.6497058982616294
coworker,-0.6480214771536301
snappy,-0.6479215779372322
righti,-0.6456958443267039
voice,-0.6454884008471574
stabilize,-0.6442972595424679
herpes,-0.6393672497003777
unsealed,-0.6392057733427072
enaugh,-0.6384026241024036
ship,-0.6352336770816038
seeupdate,-0.6350395237920408
exploration,-0.6343217568207116
lifestyle,-0.6334320687666682
subsidized,-0.631632045833286
manual,-0.6315339167208521
perfomance,-0.6302816895699552
court,-0.6260244481299538
reseat,-0.6245676106942343
spent,-0.624171323695062
screwing,-0.623689269905093
granddaughter,-0.6221566188696486
ingl揭s,-0.619840422659454
mobilei,-0.6190077869322453
sleeker,-0.6174455690238992
unopened,-0.6163277567970639
typebut,-0.6142694889166311
burns,-0.6103633887568634
submersible,-0.6100792336326155
fasti,-0.608173412638527
mechanical,-0.6042761537150955
phonethen,-0.6023020235859978
canbought,-0.6020814785181342
extend,-0.6018855062903334
prosexcellent,-0.6010053148458467
weirdits,-0.5997873698191291
niece,-0.599226830511802
repair,-0.5986339237892072
warrant,-0.5982256019126464
enterprises,-0.5980569874264676
sprints,-0.5953320640469923
steep,-0.5939541202474272
reluctant,-0.5919182688972228
remained,-0.5909976370288192
greatpart,-0.5907518419524814
invoice,-0.5880885343182051
multiple,-0.5860822069518397
web,-0.5857201612917042
knowing,-0.5856691297370314
toothis,-0.5825605231780876
paltry,-0.5822283460764321
outweighs,-0.5788434267764225
variation,-0.5753608088247008
beating,-0.574774974181168
bravo,-0.5709444229519447
entienden,-0.5683778180127759
endurance,-0.567629843949548
gbultra,-0.5667894086285749
force,-0.561720593985059
online,-0.5599716235894295
screenprotectors,-0.5594327798003895
correctphone,-0.5591014015374576
pops,-0.5576500970542357
rose,-0.557453712266745
yetits,-0.5550531119333177
chage,-0.5536238870291663
weeks,-0.5535146982206801
transfer,-0.5507600653262986
fail,-0.5502767624377255
lagg,-0.5501967918804754
judge,-0.5465137854762898
mexicos,-0.5460593275656808
swarmed,-0.5458843522157408
pictures堺痒,-0.5447885590658406
vendor,-0.5445847153584567
history,-0.5442035673113423
lof,-0.5433488649623824
lovers,-0.5431588021001886
cloned,-0.5422996689605091
alpha,-0.5422607678141963
tax,-0.5391295756049614
rapidly,-0.5378622427071365
life,-0.5367011390463702
viewing,-0.5342340192690469
impaired,-0.5340770116435734
condeson,-0.5330640246802
worlds,-0.5309842738315621
clock,-0.5299427123072301
responselong,-0.529832878837443
packaging,-0.5295941870140947
mano,-0.529122784461222
multitask,-0.5284465107601345
birthday,-0.5261954927343571
imposed,-0.5211409904798617
devicesin,-0.5187069947440264
yelp,-0.5181983247960935
alert,-0.5166165022473395
describidas,-0.5164178944684165
leg,-0.5161489791015185
englishso,-0.5159468158833191
run,-0.5159203967865748
spacealso,-0.5142708833356323
growing,-0.51424287805941
falling,-0.5137792027456652
drawbacksa,-0.5132771020583624
mese,-0.5101378101476209
therefor,-0.5101308346680224
reaches,-0.5083529983881778
trial,-0.5064766422162685
themalthough,-0.5047751870082324
connection,-0.5044859535064103
snag,-0.5029173302161106
puprpose,-0.5017650385131682
issues,-0.5006749053438034
policywhile,-0.49923854557479935
nature,-0.49880838162913543
retract,-0.4909022261132629
vast,-0.490420750225621
loving,-0.48897667232948255
pts,-0.48871891217326585
mild,-0.48760737765781953
tweaked,-0.48354089884691376
webos,-0.482678684436162
tel磬fono,-0.48004654654935736
convenientgreat,-0.4780168607945304
ware,-0.4775280927783839
virtually,-0.47651771539606347
crafted,-0.47645452498789925
mvno,-0.4743719139863297
arthritis,-0.46940313251436816
excuse,-0.4685169555055346
gad,-0.4662527543789015
repartitioning,-0.45756165776889357
ridiculously,-0.4558741638525299
updates,-0.45420693249380545
wierd,-0.45389374580744574
hundread,-0.45356536955360993
patience,-0.4515840175181083
workdont,-0.44841316602729303
snobs,-0.44818911270503414
incase,-0.4475640269663642
cuttingedge,-0.4459136753624976
discontinue,-0.44589529149687257
unbearably,-0.4450804732471627
student,-0.4447057916844592
quallity,-0.44431818736446876
stateside,-0.44424513225731715
europea,-0.4439124862889527
nicei,-0.44135313985918273
craphad,-0.43992680800501127
parentdocumentgetelementbyidnsprefix,-0.436983425298279
work,-0.43226730661508844
sensors,-0.4290794839646814
youtubesizeyes,-0.4289149603077372
wellperformance,-0.42684746060380185
snail,-0.4260435263338517
slot,-0.42358280324410663
viewed,-0.4234522673625692
alta,-0.42254963388502664
dontespa慶ol,-0.4201116839666259
problemsit,-0.41897528892717406
upper,-0.4161154565148153
behaviors,-0.4160645989606217
httpecximagesamazoncomimagesiaurzkssxphcustomervideovignettepivideoreviewsbottombottomleftoupicustomervideoplayactivebottomleftcrpng,-0.41559140201522354
largest,-0.41263374417030707
delay,-0.411511829381661
launcherthe,-0.4108743120361061
touchwiz,-0.4100183707997519
tec,-0.4077898623404318
webuses,-0.4067796366420574
temperature,-0.40613023528545705
promptlg,-0.40573587378858594
reliably,-0.40507784664707425
girlfriend,-0.40357495514025993
comments,-0.40306537028011685
browsers,-0.4020734092067172
tracing,-0.39996261448168696
ears,-0.3957323614346207
husbands,-0.3947410314092581
metallic,-0.3940429180980922
youits,-0.3936662649809881
top,-0.39070246745207254
exclusive,-0.3904855745392812
overfourth,-0.3904700588692687
mint,-0.3891690540772514
commands,-0.387090850960804
cydia,-0.3866412037992302
pagewish,-0.3865613112910894
usbit,-0.3861010693753728
wonderfulthe,-0.38421303756222464
thre,-0.3820337504506347
shatter,-0.3818594817666234
workin,-0.38169636760509795
minuets,-0.3815335982275393
usedto,-0.38097059329597016
model,-0.380929869395729
noon,-0.3800867080645997
itnot,-0.3799864832772212
bistro,-0.3768754494530849
reputable,-0.3763179465850504
droid,-0.37565704109492154
forgetting,-0.37495979703717364
simplicity,-0.3744040887055618
evrything,-0.3741948556425774
fastpictures,-0.37347992753868825
rooms,-0.37149783740420333
thaks,-0.37121097593716573
recipients,-0.3688523343163293
jan,-0.368849644907616
taker,-0.3687818929865881
misunderstands,-0.3636956712628334
expanding,-0.3617307575558925
realised,-0.3615841692268733
weve,-0.36143588826941264
realtime,-0.35918881732112184
venezuela,-0.35887469324093657
thousand,-0.35656983400218695
chargeit,-0.3517571305093393
led,-0.34997692499474914
swfheight,-0.3496422762200178
experiencedit,-0.34953978808567465
comfortably,-0.34901346791264326
rooted,-0.34639987573495934
odio,-0.3460938946458236
pudo,-0.3458980432625288
responsivethe,-0.3458125719236029
newbie,-0.34146310108537203
threw,-0.34106048804046474
timealso,-0.33904445357378055
repeated,-0.33698619769295063
brooklyn,-0.3365877804160298
return,-0.33584708234161137
lover,-0.33460541441913644
facility,-0.33056151561354624
teenagers,-0.3302077471516595
sensitive,-0.32976605343770976
televisions,-0.3292512758785331
customizableno,-0.3271398736596487
unscrupulous,-0.3269454115008874
memorygoogle,-0.32500102183546326
car,-0.32070487100412354
usethe,-0.31980364432962327
developement,-0.3179504163927438
chasor,-0.317098560838258
scrached,-0.3168079646633913
cities,-0.31524017776744157
impossible,-0.31330560408097835
wifeits,-0.3126552865055129
pricedbattery,-0.3114516081740093
unfocusing,-0.3094060440174147
whatnot,-0.30906610668039974
answerbefore,-0.3090183793007276
useboth,-0.3087010213893745
wthis,-0.3073720690453253
designers,-0.30701824089098373
scanner,-0.30629053295549413
asit,-0.30551414114755054
ito,-0.3053941323402299
original,-0.3028869964453538
repairthe,-0.3018809153378924
onepros,-0.3018047096706784
purchasenow,-0.30171140796192686
fuzzy,-0.3012904428152101
scabbard,-0.3011030616505831
sites,-0.2992206929507126
knowledge,-0.2991369516727371
responded,-0.2990391532570641
silk,-0.2980636784548733
successfully,-0.2978522449695992
nonapple,-0.2978294609193447
wityh,-0.29753782176416377
gamer,-0.2974708642050537
lowneed,-0.2968353710784046
definite,-0.29597336920747397
missmicrosoft,-0.29522583006207165
degeneration,-0.2935639782147467
gratitudei,-0.29304775183112414
unmolested,-0.2913819059901364
una,-0.2895449848427944
terrible,-0.28278897922566426
motog,-0.28259615148385364
blur,-0.2823892602515473
malawi,-0.27894523136133537
leftover,-0.27764744645779127
researched,-0.2763065970581508
wifi,-0.27460748332707224
leather,-0.27180153607110613
scratchhad,-0.27174757985412373
tells,-0.26961017210537397
consideration,-0.26854152376481766
party,-0.2678670447820423
contender,-0.2674018777199141
unhelpful,-0.266834057541644
paint,-0.2658334534261898
offcontract,-0.2655281691285116
noncontract,-0.2648981767597276
willling,-0.26421578962530073
stood,-0.26306391972185006
unreasonably,-0.26226284033292846
phoneslike,-0.26215880492461174
songs,-0.25830999065256266
surpasses,-0.256860860659441
gamesnot,-0.25063555920215913
lets,-0.25056396197816155
atts,-0.2503204173849403
girth,-0.24890533052423608
water,-0.2481267460880285
screenexcellent,-0.2456880299760394
mix,-0.24457861112636634
simm,-0.24403870239554373
reliable,-0.24285029388422966
featuresgood,-0.24283812402197358
lying,-0.24280711222832932
screw,-0.24227421942375568
named,-0.24225248643293382
avoids,-0.24212741819466832
temperaturesupdate,-0.2421251089255158
lunch,-0.24199192897265545
grt,-0.24186096373663077
therapeutic,-0.2400514015768434
goodsyou,-0.23941637701088014
usedneeded,-0.23929110736432646
paired,-0.2381850436461987
websites,-0.2369813979344922
thediscount,-0.23683182525985183
sinse,-0.23627027200109624
poet,-0.23254362340528248
contactsand,-0.23232437218162386
flanked,-0.23196496852620918
pagar,-0.22887104470800196
outtoday,-0.228381834154398
exceptional,-0.22832820794196693
losing,-0.22742854959253278
fixe,-0.22495592156949673
widget,-0.22309034722102702
planfastin,-0.2225067632450066
ser訣,-0.2217148944682653
trac,-0.21754224262736094
time,-0.2174244295795397
wantsvery,-0.21534140412872105
goods,-0.2152502254021472
line,-0.2146090903899419
enjoyed,-0.21381401864020674
mtk,-0.21258186331030102
thing,-0.21188391524729336
humble,-0.21110177507542355
pattern,-0.2108124006923417
dayupgradeable,-0.2106069361865117
words,-0.20799838246415486
prodic,-0.20732986896747246
properlythe,-0.20653106531760335
mango,-0.20586940329941322
thomy,-0.20579832459301792
phone堺痒,-0.20556592725085854
etiqueta,-0.2049926176295402
tobago,-0.20346559939576192
screenits,-0.2028051818677955
됛elfie됛shot,-0.20116749208775334
por,-0.20056537002239166
pero,-0.20036419358969684
smarttalk,-0.2002509360867139
wine,-0.1992108306780691
zoes,-0.19641221338004922
labelwhich,-0.19628559214333002
touch,-0.1954232361500613
parsefloatnavigatorap,-0.19500829053903396
hurts,-0.19414024232112814
onoff,-0.1940867843560898
handled,-0.19360656599007042
broked,-0.19317273599154008
fusion,-0.19280270595649515
telephonyel,-0.19155512209006126
timer,-0.1906411639386151
plan,-0.19014652410136593
deceptive,-0.188225930987096
fasinationim,-0.1881806831209146
reaally,-0.18763837202722183
relationship,-0.1872685556373052
device,-0.18687961045362206
chance,-0.18485435658781366
welldisplay,-0.18430136870992042
warranties,-0.18429973493112253
ssnote,-0.18335343592987968
calderon,-0.180106313509103
unlockedseller,-0.17752156853184078
productivity,-0.17612990113193058
gotta,-0.17580157156158185
workdictionary,-0.175051261654896
royal,-0.17372309290923715
minimize,-0.17200447314042028
dragi,-0.1711368419356267
shrinkwrap,-0.16966118579764708
gsms,-0.16843543504036754
canpurchase,-0.16715238500542987
clash,-0.16620038488026528
disappointing,-0.1647975573578836
trident,-0.16278425624344564
date,-0.1613106984163467
saddled,-0.15965167816695008
onesm,-0.1592843328519064
precise,-0.15826928498462992
toomotorola,-0.1582497957039233
oakland,-0.1570735689415645
smash,-0.15625092428029558
lodged,-0.15566319219424216
recip,-0.15341254189751197
pointing,-0.1529811615899539
dull,-0.15026851254414827
transitional,-0.1497327818807402
takeover,-0.14801453036545423
opens,-0.14749010451382938
irritation,-0.14639278888481647
louder,-0.14186289068129265
snugly,-0.1417340357814112
communication,-0.14132454400561853
traded,-0.14106753515235168
strongsounds,-0.1410656213367385
presentouna,-0.14075362944482406
welli,-0.1394203914045555
m訣s,-0.1394141126028049
wellspeced,-0.13929468533904532
emailed,-0.1380928897673446
proofness,-0.137987335700636
dissatisfied,-0.1374812848968568
withe,-0.1368417854603527
verisonsold,-0.13596692594647417
wet,-0.13521572672362986
hubbys,-0.13477208081804967
singlecore,-0.13415834988652436
lawbut,-0.13253737455408507
mymoney,-0.13194728593324084
technologies,-0.131526082018631
science,-0.1301726063757792
imagesthis,-0.12966113410302244
explaini,-0.1270210393225034
sleepyet,-0.1263510795082161
enviroments,-0.1251397674280857
seas,-0.12468415723137692
depresses,-0.12434688707688546
flashed,-0.12410026072803582
initial,-0.1240497429955448
reasonsmy,-0.12298905545485492
isi,-0.12275976637138694
fin,-0.12238569547302185
max됛챪,-0.12082993555374762
dimentions,-0.11973578332572958
ozg,-0.11937224420737076
legacy,-0.11863662848300485
weightbuilt,-0.11835723106824862
sophistication,-0.11757881093608939
tube,-0.11731472537311542
wifiif,-0.11631880265226878
properties,-0.11581518262216503
released,-0.11539733589337867
made,-0.11465193217719742
talk,-0.1127467891048047
tub,-0.11100519371552145
touth,-0.11033905257193136
aparte,-0.10950304637179423
regret,-0.10908312758648916
removing,-0.10847768433283878
widest,-0.10839603810354471
oldthank,-0.10836350438751015
multitaskingmultimedia,-0.10825562977377451
overwhelming,-0.10778387290895204
nuevos,-0.10778372505031542
ampliamente,-0.10704224803647246
underpowered,-0.10420758447062836
workday,-0.10401199457103182
thatfavorite,-0.10375588906877133
tech,-0.10370925400024573
ossue,-0.1013425892051679
excelllent,-0.10068995457044565
wantslikes,-0.09883473435741674
registered,-0.09822080360225426
waste,-0.09775034490632747
quicker,-0.09746009949060684
shapegood,-0.09638279648155476
symbol,-0.09470336329809685
sar,-0.09369718867833851
overused,-0.09199406703747356
shiniest,-0.09181956727786217
rica,-0.09169199874024372
withstood,-0.0915323797868904
hmmi,-0.09047840791612508
itwill,-0.09015160750863523
warn,-0.08988548787557372
notdo,-0.08957637827301708
cantidad,-0.08918560970504506
patches,-0.08900124463758645
speedytimely,-0.08825598889269914
rubberidium,-0.08724758625480519
jailbreaking,-0.08698628489242871
concert,-0.08570384007912772
upmid,-0.08553339647501276
washing,-0.08425122813175838
nicelly,-0.08420401142787114
viher,-0.0836733022964811
weekend,-0.08301473656937763
estate,-0.08201250262142948
supossed,-0.08159326337708875
toptier,-0.0805814710259874
ujnderneath,-0.07981437122798006
book,-0.07956594171880224
speedabandant,-0.07562736918331867
ustelcel,-0.07395490938977545
study,-0.07393492782046897
colorslimmer,-0.07201833345071766
wasa,-0.07155488153924076
pants,-0.07084363325918631
sgh,-0.07064728873327701
bumper,-0.07048999217663883
usingit,-0.07009003020521122
usesensitive,-0.068962835943551265
imessage,-0.06861995225554464
newest,-0.06819173436169257
synced,-0.06818823751214817
whitedr,-0.06732576432063864
sweetspot,-0.06608455955574019
orderit,-0.06497934233940778
sticky,-0.06297636687740935
pricemicro,-0.061989716247967244
jaws,-0.0613536788501016
vino,-0.06135022165460179
versin,-0.06024044792333257
sucksthis,-0.05976814488953488
useven,-0.05844966699237996
ultrasamsung,-0.05608540943536073
ticket,-0.05508688113957875
rss,-0.05414452047181764
drops,-0.053853993856598996
humming,-0.05367580206036607
speedthan,-0.05341030689511189
manage,-0.053118718588072766
digital,-0.05292779036305306
minutesgreat,-0.05207949868588835
sims,-0.05008802515527446
reviewpiece,-0.048039573971078595
useconsnot,-0.04802871461185061
mas,-0.0476681209497761
stutters,-0.04487556552694538
index,-0.044093405275165254
tin,-0.04404525518492903
remember,-0.043596941979856495
googling,-0.04288789788766255
learnt,-0.041253147924699106
hesitated,-0.04041056253612563
stil,-0.03996905284605169
whereyou,-0.039448736892536876
ratiocamera,-0.0372647161156197
total,-0.035198369690158805
obligated,-0.03440238135248965
tones,-0.03425819998412593
workhorse,-0.0333631401575614
speedcheap,-0.03258401529794038
ciudad,-0.031354257437273755
utilizing,-0.030967695170982343
pressing,-0.030921916571855633
mail,-0.03020174694800488
shotty,-0.02985060062525077
됛screens,-0.029599810089273815
unrivaled,-0.029352710803169396
control,-0.02895202460746211
performing,-0.026273672911417807
nonbusybody,-0.025155434825396134
unremovable,-0.024966420526942017
voices,-0.0247165157466244
opt,-0.024386151644581508
remembering,-0.024134238457750038
middle,-0.022846258735235006
purpose,-0.022713789934372463
targettopflash,-0.021601387767683704
trick,-0.02067186825069251
sit,-0.020615325634232757
making,-0.020220299849195454
syi,-0.0194343154417165
locked,-0.018669375165285773
nicer,-0.017755538757192817
walkie,-0.017562195569508037
incapble,-0.017126730722495404
loss,-0.016811855360956234
man,-0.01636298896884883
da堅ados,-0.01635269990424031
manuallykeypad,-0.016133100185961043
iphone,-0.01586610466233179
policies,-0.015157333872324303
spit,-0.01494492501370111
mehits,-0.01478164852857727
flashparams,-0.013956906323057934
workpeople,-0.010041341087598849
dialercompatible,-0.009047611209074626
successthe,-0.00853964302854242
ports,-0.007905630726594875
wrap,-0.006895164953236102
sim,-0.006298937883012287
operates,-0.005077669689794231
wold,-0.0050526597137877235
trans,-0.004519881385771249
weak,-0.003858158877262637
dating,-0.0037587629123738407
otro,-0.0032319617076402756
scruffs,-0.003113867827218936
horriblephone,-0.0029027994850236447
penny,-8.088754345333303e-4
unfair,-8.038653274469163e-4
scraches,-4.6594192000358437e-4
됛ndisputed,-1.8662092698434276e-11
squaredoff,-1.1127849872466675e-11
captures,-1.110402592215571e-11
parsefloatpts,-1.0394863808615901e-11
lugging,-8.920790094655822e-12
blogare,-8.83274181298239e-12
pocketabletechif,-7.385658746834723e-12
agtsplitrefirefox,-6.38157130100596e-12
layouts,-5.799836634035503e-12
pixelated,-5.0724521652794665e-12
mpmp,-4.572746040071568e-12
bodygiven,-4.562352241042719e-12
gpmpdpermalink,-3.899252203764767e-12
accurateremote,-3.739866045806784e-12
doablethis,-3.717077912389551e-12
narrow,-3.491723799434674e-12
clipdivstyleheighthpx,-3.251266190495166e-12
movieid,-2.5039128554887158e-12
logtagsrc,-2.4651678050855824e-12
flashcontentstyleheight,-2.421909725866015e-12
cvmodevjltylqsamplayerprod,-2.261727971657554e-12
sizes,-1.995565529113452e-12
ffversion,-1.872500116451611e-12
drivers,-1.5377344866325092e-12
ramthe,-1.3810982656879636e-12
melody,-1.2860534075094858e-12
lifei,-1.2743431273810925e-12
honors,-1.1146413588257275e-12
nursing,-1.0621519481225149e-12
documentgetelementbyidcvmodevjltylqschidivinnerhtml,-1.0428147916033435e-12
swflocation,-1.0399970062959183e-12
rmawarranty,-1.0208700334578178e-12
motivated,-9.093839965883319e-13
reveiws,-8.071888722573322e-13
navigatoruseragent,-5.244814043263054e-13
swfobjectswflocation,-4.994277523649543e-13
embedattributestitle,-4.991484408890522e-13
reconstruido,-4.650947698474322e-13
forbtw,-4.4686033951569503e-13
capturing,-4.2910175221151524e-13
flashparamsallowfullscreen,-4.2346271593263056e-13
erase,-3.446877624178e-13
ofertar,-3.3172168841411807e-13
